stuff
40000
-76.7585 0.682086 0.317903 1.04286e-05 2.43956e-07
-76.7565 0.68215 0.317839 1.04275e-05 2.44038e-07
-76.7546 0.682215 0.317775 1.04264e-05 2.4412e-07
-76.7528 0.682279 0.31771 1.04253e-05 2.44202e-07
-76.751 0.682344 0.317646 1.04242e-05 2.44283e-07
-76.7493 0.682408 0.317581 1.04232e-05 2.44364e-07
-76.7477 0.682473 0.317516 1.04221e-05 2.44446e-07
-76.7462 0.682538 0.317451 1.0421e-05 2.44526e-07
-76.7447 0.682604 0.317386 1.04199e-05 2.44607e-07
-76.7433 0.682669 0.31732 1.04188e-05 2.44687e-07
-76.742 0.682734 0.317255 1.04178e-05 2.44766e-07
-76.7408 0.6828 0.31719 1.04167e-05 2.44845e-07
-76.7396 0.682865 0.317124 1.04156e-05 2.44924e-07
-76.7385 0.68293 0.317059 1.04145e-05 2.45002e-07
-76.7374 0.682996 0.316994 1.04135e-05 2.4508e-07
-76.7364 0.683061 0.316928 1.04124e-05 2.45157e-07
-76.7355 0.683126 0.316863 1.04113e-05 2.45233e-07
-76.7346 0.683191 0.316798 1.04102e-05 2.45309e-07
-76.7338 0.683257 0.316733 1.04092e-05 2.45384e-07
-76.733 0.683321 0.316668 1.04081e-05 2.45458e-07
-76.7323 0.683386 0.316603 1.0407e-05 2.45532e-07
-76.7316 0.683451 0.316538 1.0406e-05 2.45605e-07
-76.731 0.683516 0.316474 1.04049e-05 2.45678e-07
-76.7304 0.68358 0.316409 1.04038e-05 2.4575e-07
-76.7299 0.683644 0.316345 1.04028e-05 2.4582e-07
-76.7295 0.683708 0.316281 1.04017e-05 2.45891e-07
-76.729 0.683772 0.316217 1.04006e-05 2.4596e-07
-76.7287 0.683836 0.316154 1.03996e-05 2.46029e-07
-76.7283 0.683899 0.31609 1.03985e-05 2.46096e-07
-76.728 0.683962 0.316027 1.03974e-05 2.46163e-07
-76.7278 0.684025 0.315964 1.03964e-05 2.46229e-07
-76.7276 0.684088 0.315902 1.03953e-05 2.46295e-07
-76.7274 0.68415 0.315839 1.03942e-05 2.46359e-07
-76.7273 0.684212 0.315777 1.03932e-05 2.46422e-07
-76.7272 0.684274 0.315716 1.03921e-05 2.46485e-07
-76.7271 0.684335 0.315654 1.03911e-05 2.46547e-07
-76.7271 0.684396 0.315593 1.039e-05 2.46608e-07
-76.7271 0.684457 0.315532 1.03889e-05 2.46667e-07
-76.7271 0.684518 0.315472 1.03879e-05 2.46726e-07
-76.7272 0.684578 0.315412 1.03868e-05 2.46785e-07
-76.7273 0.684637 0.315352 1.03858e-05 2.46842e-07
-76.7274 0.684697 0.315293 1.03847e-05 2.46898e-07
-76.7276 0.684756 0.315234 1.03837e-05 2.46953e-07
-76.7278 0.684815 0.315175 1.03826e-05 2.47008e-07
-76.728 0.684873 0.315117 1.03816e-05 2.47061e-07
-76.7282 0.684931 0.315059 1.03805e-05 2.47113e-07
-76.7285 0.684988 0.315001 1.03795e-05 2.47165e-07
-76.7288 0.685045 0.314944 1.03784e-05 2.47215e-07
-76.7291 0.685102 0.314887 1.03774e-05 2.47265e-07
-76.7294 0.685159 0.314831 1.03763e-05 2.47314e-07
-76.7298 0.685214 0.314775 1.03753e-05 2.47361e-07
-76.7302 0.68527 0.314719 1.03743e-05 2.47408e-07
-76.7306 0.685325 0.314664 1.03732e-05 2.47454e-07
-76.731 0.68538 0.31461 1.03722e-05 2.47498e-07
-76.7314 0.685434 0.314555 1.03711e-05 2.47542e-07
-76.7319 0.685488 0.314501 1.03701e-05 2.47585e-07
-76.7324 0.685541 0.314448 1.03691e-05 2.47627e-07
-76.7329 0.685594 0.314395 1.0368e-05 2.47668e-07
-76.7334 0.685647 0.314343 1.0367e-05 2.47708e-07
-76.7339 0.685699 0.31429 1.03659e-05 2.47747e-07
-76.7344 0.685751 0.314239 1.03649e-05 2.47785e-07
-76.735 0.685802 0.314188 1.03639e-05 2.47822e-07
-76.7356 0.685853 0.314137 1.03628e-05 2.47858e-07
-76.7362 0.685903 0.314086 1.03618e-05 2.47893e-07
-76.7367 0.685953 0.314037 1.03608e-05 2.47928e-07
-76.7374 0.686002 0.313987 1.03598e-05 2.47961e-07
-76.738 0.686051 0.313938 1.03587e-05 2.47993e-07
-76.7386 0.6861 0.31389 1.03577e-05 2.48025e-07
-76.7392 0.686148 0.313842 1.03567e-05 2.48055e-07
-76.7399 0.686195 0.313794 1.03557e-05 2.48085e-07
-76.7406 0.686243 0.313747 1.03546e-05 2.48114e-07
-76.7412 0.686289 0.3137 1.03536e-05 2.48142e-07
-76.7419 0.686336 0.313654 1.03526e-05 2.48169e-07
-76.7426 0.686381 0.313608 1.03516e-05 2.48195e-07
-76.7433 0.686427 0.313563 1.03505e-05 2.4822e-07
-76.744 0.686472 0.313518 1.03495e-05 2.48244e-07
-76.7447 0.686516 0.313473 1.03485e-05 2.48267e-07
-76.7454 0.68656 0.313429 1.03475e-05 2.4829e-07
-76.7461 0.686604 0.313386 1.03465e-05 2.48311e-07
-76.7469 0.686647 0.313343 1.03455e-05 2.48332e-07
-76.7476 0.68669 0.3133 1.03444e-05 2.48352e-07
-76.7483 0.686732 0.313258 1.03434e-05 2.48371e-07
-76.7491 0.686773 0.313216 1.03424e-05 2.48389e-07
-76.7498 0.686815 0.313175 1.03414e-05 2.48407e-07
-76.7506 0.686856 0.313134 1.03404e-05 2.48423e-07
-76.7513 0.686896 0.313093 1.03394e-05 2.48439e-07
-76.7521 0.686936 0.313053 1.03384e-05 2.48454e-07
-76.7528 0.686976 0.313014 1.03374e-05 2.48468e-07
-76.7536 0.687015 0.312975 1.03364e-05 2.48481e-07
-76.7544 0.687053 0.312936 1.03354e-05 2.48494e-07
-76.7551 0.687091 0.312898 1.03344e-05 2.48505e-07
-76.7559 0.687129 0.31286 1.03333e-05 2.48516e-07
-76.7567 0.687167 0.312823 1.03323e-05 2.48527e-07
-76.7575 0.687203 0.312786 1.03313e-05 2.48536e-07
-76.7582 0.68724 0.312749 1.03303e-05 2.48545e-07
-76.759 0.687276 0.312713 1.03293e-05 2.48553e-07
-76.7598 0.687312 0.312678 1.03283e-05 2.4856e-07
-76.7605 0.687347 0.312643 1.03273e-05 2.48566e-07
-76.7613 0.687382 0.312608 1.03263e-05 2.48572e-07
-76.7621 0.687416 0.312573 1.03253e-05 2.48577e-07
-76.7629 0.68745 0.31254 1.03243e-05 2.48581e-07
-76.7636 0.687483 0.312506 1.03233e-05 2.48585e-07
-76.7644 0.687516 0.312473 1.03223e-05 2.48588e-07
-76.7652 0.687549 0.31244 1.03214e-05 2.4859e-07
-76.766 0.687581 0.312408 1.03204e-05 2.48592e-07
-76.7667 0.687613 0.312376 1.03194e-05 2.48593e-07
-76.7675 0.687645 0.312345 1.03184e-05 2.48593e-07
-76.7683 0.687676 0.312314 1.03174e-05 2.48592e-07
-76.769 0.687707 0.312283 1.03164e-05 2.48591e-07
-76.7698 0.687737 0.312253 1.03154e-05 2.4859e-07
-76.7705 0.687767 0.312223 1.03144e-05 2.48587e-07
-76.7713 0.687796 0.312193 1.03134e-05 2.48584e-07
-76.7721 0.687825 0.312164 1.03124e-05 2.48581e-07
-76.7728 0.687854 0.312135 1.03114e-05 2.48577e-07
-76.7736 0.687883 0.312107 1.03105e-05 2.48572e-07
-76.7743 0.687911 0.312079 1.03095e-05 2.48567e-07
-76.775 0.687938 0.312051 1.03085e-05 2.48561e-07
-76.7758 0.687965 0.312024 1.03075e-05 2.48554e-07
-76.7765 0.687992 0.311997 1.03065e-05 2.48547e-07
-76.7772 0.688019 0.311971 1.03055e-05 2.4854e-07
-76.778 0.688045 0.311944 1.03045e-05 2.48532e-07
-76.7787 0.688071 0.311919 1.03036e-05 2.48523e-07
-76.7794 0.688096 0.311893 1.03026e-05 2.48514e-07
-76.7801 0.688121 0.311868 1.03016e-05 2.48504e-07
-76.7809 0.688146 0.311843 1.03006e-05 2.48494e-07
-76.7816 0.68817 0.311819 1.02996e-05 2.48483e-07
-76.7823 0.688195 0.311795 1.02987e-05 2.48472e-07
-76.783 0.688218 0.311771 1.02977e-05 2.4846e-07
-76.7837 0.688242 0.311748 1.02967e-05 2.48448e-07
-76.7844 0.688265 0.311725 1.02957e-05 2.48435e-07
-76.785 0.688287 0.311702 1.02947e-05 2.48422e-07
-76.7857 0.68831 0.31168 1.02938e-05 2.48409e-07
-76.7864 0.688332 0.311658 1.02928e-05 2.48394e-07
-76.7871 0.688354 0.311636 1.02918e-05 2.4838e-07
-76.7877 0.688375 0.311615 1.02908e-05 2.48365e-07
-76.7884 0.688396 0.311593 1.02899e-05 2.4835e-07
-76.7891 0.688417 0.311573 1.02889e-05 2.48334e-07
-76.7897 0.688437 0.311552 1.02879e-05 2.48318e-07
-76.7904 0.688457 0.311532 1.02869e-05 2.48301e-07
-76.791 0.688477 0.311512 1.0286e-05 2.48284e-07
-76.7917 0.688497 0.311493 1.0285e-05 2.48267e-07
-76.7923 0.688516 0.311473 1.0284e-05 2.48249e-07
-76.7929 0.688535 0.311454 1.02831e-05 2.48231e-07
-76.7935 0.688554 0.311436 1.02821e-05 2.48212e-07
-76.7942 0.688572 0.311417 1.02811e-05 2.48193e-07
-76.7948 0.68859 0.311399 1.02801e-05 2.48174e-07
-76.7954 0.688608 0.311381 1.02792e-05 2.48154e-07
-76.796 0.688626 0.311364 1.02782e-05 2.48134e-07
-76.7966 0.688643 0.311346 1.02772e-05 2.48114e-07
-76.7972 0.68866 0.311329 1.02763e-05 2.48093e-07
-76.7978 0.688677 0.311313 1.02753e-05 2.48072e-07
-76.7983 0.688693 0.311296 1.02743e-05 2.48051e-07
-76.7989 0.68871 0.31128 1.02734e-05 2.48029e-07
-76.7995 0.688726 0.311264 1.02724e-05 2.48007e-07
-76.8001 0.688741 0.311248 1.02714e-05 2.47985e-07
-76.8006 0.688757 0.311233 1.02705e-05 2.47962e-07
-76.8012 0.688772 0.311217 1.02695e-05 2.47939e-07
-76.8017 0.688787 0.311202 1.02685e-05 2.47916e-07
-76.8023 0.688802 0.311188 1.02676e-05 2.47893e-07
-76.8028 0.688816 0.311173 1.02666e-05 2.47869e-07
-76.8033 0.68883 0.311159 1.02656e-05 2.47845e-07
-76.8039 0.688844 0.311145 1.02647e-05 2.47821e-07
-76.8044 0.688858 0.311131 1.02637e-05 2.47797e-07
-76.8049 0.688872 0.311118 1.02628e-05 2.47772e-07
-76.8054 0.688885 0.311104 1.02618e-05 2.47747e-07
-76.8059 0.688898 0.311091 1.02608e-05 2.47722e-07
-76.8064 0.688911 0.311078 1.02599e-05 2.47696e-07
-76.8069 0.688924 0.311066 1.02589e-05 2.47671e-07
-76.8074 0.688936 0.311053 1.02579e-05 2.47645e-07
-76.8079 0.688948 0.311041 1.0257e-05 2.47619e-07
-76.8084 0.68896 0.311029 1.0256e-05 2.47592e-07
-76.8088 0.688972 0.311017 1.02551e-05 2.47566e-07
-76.8093 0.688984 0.311006 1.02541e-05 2.47539e-07
-76.8098 0.688995 0.310994 1.02531e-05 2.47512e-07
-76.8102 0.689006 0.310983 1.02522e-05 2.47485e-07
-76.8107 0.689017 0.310972 1.02512e-05 2.47458e-07
-76.8111 0.689028 0.310961 1.02503e-05 2.4743e-07
-76.8116 0.689039 0.310951 1.02493e-05 2.47402e-07
-76.812 0.689049 0.31094 1.02484e-05 2.47375e-07
-76.8125 0.689059 0.31093 1.02474e-05 2.47347e-07
-76.8129 0.689069 0.31092 1.02464e-05 2.47318e-07
-76.8133 0.689079 0.31091 1.02455e-05 2.4729e-07
-76.8137 0.689089 0.310901 1.02445e-05 2.47262e-07
-76.8141 0.689099 0.310891 1.02436e-05 2.47233e-07
-76.8146 0.689108 0.310882 1.02426e-05 2.47204e-07
-76.815 0.689117 0.310873 1.02417e-05 2.47175e-07
-76.8154 0.689126 0.310864 1.02407e-05 2.47146e-07
-76.8158 0.689135 0.310855 1.02397e-05 2.47117e-07
-76.8161 0.689144 0.310846 1.02388e-05 2.47087e-07
-76.8165 0.689152 0.310838 1.02378e-05 2.47058e-07
-76.8169 0.68916 0.310829 1.02369e-05 2.47028e-07
-76.8173 0.689169 0.310821 1.02359e-05 2.46999e-07
-76.8176 0.689177 0.310813 1.0235e-05 2.46969e-07
-76.818 0.689184 0.310805 1.0234e-05 2.46939e-07
-76.8184 0.689192 0.310797 1.02331e-05 2.46909e-07
-76.8187 0.6892 0.31079 1.02321e-05 2.46879e-07
-76.8191 0.689207 0.310782 1.02311e-05 2.46848e-07
-76.8194 0.689214 0.310775 1.02302e-05 2.46818e-07
-76.8198 0.689222 0.310768 1.02292e-05 2.46787e-07
-76.8201 0.689229 0.310761 1.02283e-05 2.46757e-07
-76.8204 0.689235 0.310754 1.02273e-05 2.46726e-07
-76.8208 0.689242 0.310747 1.02264e-05 2.46696e-07
-76.8211 0.689249 0.310741 1.02254e-05 2.46665e-07
-76.8214 0.689255 0.310734 1.02245e-05 2.46634e-07
-76.8217 0.689262 0.310728 1.02235e-05 2.46603e-07
-76.822 0.689268 0.310722 1.02226e-05 2.46572e-07
-76.8223 0.689274 0.310716 1.02216e-05 2.46541e-07
-76.8227 0.68928 0.31071 1.02207e-05 2.4651e-07
-76.8229 0.689286 0.310704 1.02197e-05 2.46478e-07
-76.8232 0.689291 0.310698 1.02188e-05 2.46447e-07
-76.8235 0.689297 0.310693 1.02178e-05 2.46416e-07
-76.8238 0.689302 0.310687 1.02169e-05 2.46384e-07
-76.8241 0.689308 0.310682 1.02159e-05 2.46353e-07
-76.8244 0.689313 0.310676 1.0215e-05 2.46321e-07
-76.8247 0.689318 0.310671 1.0214e-05 2.4629e-07
-76.8249 0.689323 0.310666 1.02131e-05 2.46258e-07
-76.8252 0.689328 0.310661 1.02121e-05 2.46226e-07
-76.8255 0.689333 0.310657 1.02111e-05 2.46195e-07
-76.8257 0.689338 0.310652 1.02102e-05 2.46163e-07
-76.826 0.689342 0.310647 1.02092e-05 2.46131e-07
-76.8262 0.689347 0.310643 1.02083e-05 2.46099e-07
-76.8265 0.689351 0.310638 1.02073e-05 2.46068e-07
-76.8267 0.689356 0.310634 1.02064e-05 2.46036e-07
-76.827 0.68936 0.31063 1.02054e-05 2.46004e-07
-76.8272 0.689364 0.310626 1.02045e-05 2.45972e-07
-76.8274 0.689368 0.310622 1.02035e-05 2.4594e-07
-76.8277 0.689372 0.310618 1.02026e-05 2.45908e-07
-76.8279 0.689376 0.310614 1.02016e-05 2.45876e-07
-76.8281 0.68938 0.31061 1.02007e-05 2.45844e-07
-76.8283 0.689383 0.310606 1.01998e-05 2.45812e-07
-76.8285 0.689387 0.310603 1.01988e-05 2.4578e-07
-76.8287 0.68939 0.310599 1.01979e-05 2.45748e-07
-76.829 0.689394 0.310596 1.01969e-05 2.45716e-07
-76.8292 0.689397 0.310592 1.0196e-05 2.45684e-07
-76.8294 0.6894 0.310589 1.0195e-05 2.45652e-07
-76.8296 0.689404 0.310586 1.01941e-05 2.4562e-07
-76.8298 0.689407 0.310583 1.01931e-05 2.45588e-07
-76.83 0.68941 0.31058 1.01922e-05 2.45556e-07
-76.8301 0.689413 0.310577 1.01912e-05 2.45524e-07
-76.8303 0.689416 0.310574 1.01903e-05 2.45492e-07
-76.8305 0.689418 0.310571 1.01893e-05 2.4546e-07
-76.8307 0.689421 0.310568 1.01884e-05 2.45428e-07
-76.8309 0.689424 0.310566 1.01874e-05 2.45396e-07
-76.8311 0.689426 0.310563 1.01865e-05 2.45364e-07
-76.8312 0.689429 0.310561 1.01855e-05 2.45332e-07
-76.8314 0.689431 0.310558 1.01846e-05 2.453e-07
-76.8316 0.689434 0.310556 1.01836e-05 2.45268e-07
-76.8317 0.689436 0.310553 1.01827e-05 2.45236e-07
-76.8319 0.689438 0.310551 1.01817e-05 2.45204e-07
-76.832 0.689441 0.310549 1.01808e-05 2.45173e-07
-76.8322 0.689443 0.310547 1.01798e-05 2.45141e-07
-76.8324 0.689445 0.310545 1.01789e-05 2.45109e-07
-76.8325 0.689447 0.310542 1.01779e-05 2.45077e-07
-76.8327 0.689449 0.31054 1.0177e-05 2.45045e-07
-76.8328 0.689451 0.310539 1.01761e-05 2.45013e-07
-76.8329 0.689453 0.310537 1.01751e-05 2.44982e-07
-76.8331 0.689455 0.310535 1.01742e-05 2.4495e-07
-76.8332 0.689457 0.310533 1.01732e-05 2.44918e-07
-76.8334 0.689458 0.310531 1.01723e-05 2.44887e-07
-76.8335 0.68946 0.31053 1.01713e-05 2.44855e-07
-76.8336 0.689462 0.310528 1.01704e-05 2.44823e-07
-76.8338 0.689463 0.310526 1.01694e-05 2.44792e-07
-76.8339 0.689465 0.310525 1.01685e-05 2.4476e-07
-76.834 0.689466 0.310523 1.01675e-05 2.44729e-07
-76.8341 0.689468 0.310522 1.01666e-05 2.44697e-07
-76.8342 0.689469 0.31052 1.01656e-05 2.44666e-07
-76.8344 0.689471 0.310519 1.01647e-05 2.44634e-07
-76.8345 0.689472 0.310518 1.01637e-05 2.44603e-07
-76.8346 0.689473 0.310516 1.01628e-05 2.44571e-07
-76.8347 0.689474 0.310515 1.01619e-05 2.4454e-07
-76.8348 0.689476 0.310514 1.01609e-05 2.44509e-07
-76.8349 0.689477 0.310513 1.016e-05 2.44478e-07
-76.835 0.689478 0.310512 1.0159e-05 2.44446e-07
-76.8351 0.689479 0.310511 1.01581e-05 2.44415e-07
-76.8352 0.68948 0.31051 1.01571e-05 2.44384e-07
-76.8353 0.689481 0.310509 1.01562e-05 2.44353e-07
-76.8354 0.689482 0.310508 1.01552e-05 2.44322e-07
-76.8355 0.689483 0.310507 1.01543e-05 2.44291e-07
-76.8356 0.689484 0.310506 1.01533e-05 2.4426e-07
-76.8357 0.689485 0.310505 1.01524e-05 2.44229e-07
-76.8358 0.689486 0.310504 1.01515e-05 2.44198e-07
-76.8359 0.689486 0.310503 1.01505e-05 2.44167e-07
-76.836 0.689487 0.310502 1.01496e-05 2.44137e-07
-76.8361 0.689488 0.310502 1.01486e-05 2.44106e-07
-76.8361 0.689489 0.310501 1.01477e-05 2.44075e-07
-76.8362 0.689489 0.3105 1.01467e-05 2.44045e-07
-76.8363 0.68949 0.310499 1.01458e-05 2.44014e-07
-76.8364 0.689491 0.310499 1.01448e-05 2.43983e-07
-76.8365 0.689491 0.310498 1.01439e-05 2.43953e-07
-76.8365 0.689492 0.310498 1.01429e-05 2.43922e-07
-76.8366 0.689493 0.310497 1.0142e-05 2.43892e-07
-76.8367 0.689493 0.310497 1.01411e-05 2.43862e-07
-76.8368 0.689494 0.310496 1.01401e-05 2.43831e-07
-76.8368 0.689494 0.310496 1.01392e-05 2.43801e-07
-76.8369 0.689495 0.310495 1.01382e-05 2.43771e-07
-76.837 0.689495 0.310495 1.01373e-05 2.43741e-07
-76.837 0.689495 0.310494 1.01363e-05 2.4371e-07
-76.8371 0.689496 0.310494 1.01354e-05 2.4368e-07
-76.8371 0.689496 0.310493 1.01344e-05 2.4365e-07
-76.8372 0.689497 0.310493 1.01335e-05 2.4362e-07
-76.8373 0.689497 0.310493 1.01326e-05 2.4359e-07
-76.8373 0.689497 0.310492 1.01316e-05 2.43561e-07
-76.8374 0.689498 0.310492 1.01307e-05 2.43531e-07
-76.8374 0.689498 0.310492 1.01297e-05 2.43501e-07
-76.8375 0.689498 0.310492 1.01288e-05 2.43471e-07
-76.8376 0.689498 0.310491 1.01278e-05 2.43441e-07
-76.8376 0.689499 0.310491 1.01269e-05 2.43412e-07
-76.8377 0.689499 0.310491 1.01259e-05 2.43382e-07
-76.8377 0.689499 0.310491 1.0125e-05 2.43353e-07
-76.8378 0.689499 0.31049 1.01241e-05 2.43323e-07
-76.8378 0.689499 0.31049 1.01231e-05 2.43294e-07
-76.8379 0.689499 0.31049 1.01222e-05 2.43264e-07
-76.8379 0.6895 0.31049 1.01212e-05 2.43235e-07
-76.8379 0.6895 0.31049 1.01203e-05 2.43206e-07
-76.838 0.6895 0.31049 1.01193e-05 2.43176e-07
-76.838 0.6895 0.31049 1.01184e-05 2.43147e-07
-76.8381 0.6895 0.31049 1.01175e-05 2.43118e-07
-76.8381 0.6895 0.31049 1.01165e-05 2.43089e-07
-76.8382 0.6895 0.310489 1.01156e-05 2.4306e-07
-76.8382 0.6895 0.310489 1.01146e-05 2.43031e-07
-76.8382 0.6895 0.310489 1.01137e-05 2.43002e-07
-76.8383 0.6895 0.310489 1.01127e-05 2.42973e-07
-76.8383 0.6895 0.310489 1.01118e-05 2.42944e-07
-76.8383 0.6895 0.310489 1.01108e-05 2.42916e-07
-76.8384 0.6895 0.310489 1.01099e-05 2.42887e-07
-76.8384 0.6895 0.310489 1.0109e-05 2.42858e-07
-76.8384 0.6895 0.310489 1.0108e-05 2.4283e-07
-76.8385 0.6895 0.31049 1.01071e-05 2.42801e-07
-76.8385 0.6895 0.31049 1.01061e-05 2.42772e-07
-76.8385 0.6895 0.31049 1.01052e-05 2.42744e-07
-76.8386 0.6895 0.31049 1.01042e-05 2.42715e-07
-76.8386 0.6895 0.31049 1.01033e-05 2.42687e-07
-76.8386 0.6895 0.31049 1.01024e-05 2.42659e-07
-76.8386 0.6895 0.31049 1.01014e-05 2.4263e-07
-76.8387 0.6895 0.31049 1.01005e-05 2.42602e-07
-76.8387 0.689499 0.31049 1.00995e-05 2.42574e-07
-76.8387 0.689499 0.31049 1.00986e-05 2.42546e-07
-76.8387 0.689499 0.31049 1.00976e-05 2.42518e-07
-76.8388 0.689499 0.310491 1.00967e-05 2.4249e-07
-76.8388 0.689499 0.310491 1.00958e-05 2.42462e-07
-76.8388 0.689499 0.310491 1.00948e-05 2.42434e-07
-76.8388 0.689499 0.310491 1.00939e-05 2.42406e-07
-76.8389 0.689499 0.310491 1.00929e-05 2.42378e-07
-76.8389 0.689498 0.310491 1.0092e-05 2.4235e-07
-76.8389 0.689498 0.310491 1.0091e-05 2.42322e-07
-76.8389 0.689498 0.310492 1.00901e-05 2.42295e-07
-76.8389 0.689498 0.310492 1.00892e-05 2.42267e-07
-76.839 0.689498 0.310492 1.00882e-05 2.42239e-07
-76.839 0.689498 0.310492 1.00873e-05 2.42212e-07
-76.839 0.689497 0.310492 1.00863e-05 2.42184e-07
-76.839 0.689497 0.310493 1.00854e-05 2.42157e-07
-76.839 0.689497 0.310493 1.00845e-05 2.42129e-07
-76.839 0.689497 0.310493 1.00835e-05 2.42102e-07
-76.8391 0.689497 0.310493 1.00826e-05 2.42074e-07
-76.8391 0.689496 0.310493 1.00816e-05 2.42047e-07
-76.8391 0.689496 0.310494 1.00807e-05 2.4202e-07
-76.8391 0.689496 0.310494 1.00797e-05 2.41993e-07
-76.8391 0.689496 0.310494 1.00788e-05 2.41965e-07
-76.8391 0.689495 0.310494 1.00779e-05 2.41938e-07
-76.8391 0.689495 0.310494 1.00769e-05 2.41911e-07
-76.8392 0.689495 0.310495 1.0076e-05 2.41884e-07
-76.8392 0.689495 0.310495 1.0075e-05 2.41857e-07
-76.8392 0.689495 0.310495 1.00741e-05 2.4183e-07
-76.8392 0.689494 0.310495 1.00732e-05 2.41803e-07
-76.8392 0.689494 0.310496 1.00722e-05 2.41776e-07
-76.8392 0.689494 0.310496 1.00713e-05 2.4175e-07
-76.8392 0.689494 0.310496 1.00703e-05 2.41723e-07
-76.8392 0.689493 0.310496 1.00694e-05 2.41696e-07
-76.8392 0.689493 0.310497 1.00684e-05 2.41669e-07
-76.8392 0.689493 0.310497 1.00675e-05 2.41643e-07
-76.8393 0.689493 0.310497 1.00666e-05 2.41616e-07
-76.8393 0.689492 0.310497 1.00656e-05 2.4159e-07
-76.8393 0.689492 0.310498 1.00647e-05 2.41563e-07
-76.8393 0.689492 0.310498 1.00637e-05 2.41536e-07
-76.8393 0.689492 0.310498 1.00628e-05 2.4151e-07
-76.8393 0.689491 0.310498 1.00619e-05 2.41484e-07
-76.8393 0.689491 0.310498 1.00609e-05 2.41457e-07
-76.8393 0.689491 0.310499 1.006e-05 2.41431e-07
-76.8393 0.689491 0.310499 1.0059e-05 2.41405e-07
-76.8393 0.68949 0.310499 1.00581e-05 2.41378e-07
-76.8393 0.68949 0.310499 1.00572e-05 2.41352e-07
-76.8393 0.68949 0.3105 1.00562e-05 2.41326e-07
-76.8393 0.68949 0.3105 1.00553e-05 2.413e-07
-76.8393 0.689489 0.3105 1.00543e-05 2.41274e-07
-76.8393 0.689489 0.3105 1.00534e-05 2.41248e-07
-76.8393 0.689489 0.310501 1.00525e-05 2.41222e-07
-76.8393 0.689489 0.310501 1.00515e-05 2.41196e-07
-76.8394 0.689488 0.310501 1.00506e-05 2.4117e-07
-76.8394 0.689488 0.310502 1.00496e-05 2.41144e-07
-76.8394 0.689488 0.310502 1.00487e-05 2.41118e-07
